entrez	symbol	length	CN10	CN11	CN12	CN13	CN14	CN1	CN15	CN16	CN2	CN3	CN4	CN5	CN6	CN7	CN8	CN9	CP10	CP11	CP12	CP13	CP14	CP1	CP15	CP16	CP17	CP18	CP19	CP20	CP21	CP22	CP23	CP24	CP2	CP3	CP4	CP5	CP6	CP7	CP8	CP9
4750	NEK1	5757	28	2	332	46	0	36	450	0	0	139	1	0	0	79	162	0	8	197	5	298	133	0	0	68	92	0	32	0	85	109	125	86	0	0	0	501	0	17	147	0
54969	HPF1	1216	1	126	161	98	94	51	181	1	44	0	38	23	88	49	49	284	323	297	60	298	249	0	51	186	56	276	34	0	103	84	60	354	0	1	334	703	6	121	79	262
100506085	LINC02275	4365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9848	MFAP3L	7284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	22	0	19	0	0	0	75	0	0	0	0	0	0	0	0	0
51166	AADAT	2579	0	0	0	42	34	0	0	0	0	0	16	0	0	46	0	0	1	10	0	0	95	0	0	0	0	0	0	0	29	0	0	29	0	0	5	11	0	0	75	0
100506107	LINC02382	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441052	LOC441052	1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928314	LOC101928314	2602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101930370	LOC101930370	3307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3148	HMGB2	1653	0	122	93	1	124	35	1	4	3	1	16	63	0	2	2	26	165	1540	631	147	69	2	70	545	4	1219	62	2	804	1	564	2379	0	1	379	1246	3	1485	1288	1297
11341	SCRG1	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
9464	HAND2	2368	0	1	42	8	13	34	0	0	1	1	1	0	0	0	0	0	47	38	0	0	185	0	72	87	26	361	0	0	0	0	0	14	0	5	0	275	0	0	37	1
101928509	LINC02268	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26269	FBXO8	2563	0	0	51	246	84	52	0	0	35	0	39	0	0	62	5	0	0	98	151	146	73	0	22	96	73	25	44	0	46	0	108	221	0	0	37	1	0	5	100	202
3248	HPGD	3027	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0
8001	GLRA3	3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2823	GPM6A	4416	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	1	1	1	0
132851	SPATA4	1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140458	ASB5	3029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7424	VEGFC	2089	120	177	247	0	1	135	209	1	3	1	28	102	1	141	92	1	270	311	245	8	187	908	90	110	167	1	54	1	49	1	26	167	2	0	431	191	77	57	452	382
175	AGA	2102	13	17	25	476	265	100	243	0	75	0	0	376	2	30	37	0	223	59	0	329	202	0	0	0	153	727	0	1	73	202	102	105	0	0	86	87	0	6	88	0
101928656	LINC01099	1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728081	LINC00290	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90768	LOC90768	5299	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1635	DCTD	2042	954	552	579	313	737	287	490	1	61	21	88	362	1	371	137	37	425	607	6	1	921	280	353	126	277	158	116	2	267	205	248	112	0	61	978	611	12	316	276	359
152641	WWC2-AS2	2179	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928734	WWC2-AS1	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53842	CLDN22	2708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132463	CLDN24	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389247	LOC389247	781	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
201965	RWDD4	2635	38	19	29	18	55	22	24	1	3	0	7	5	0	6	38	135	0	1	0	15	1	132	50	8	16	0	19	1	38	47	23	45	0	41	40	16	0	50	49	10
133121	ENPP6	3936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728175	LINC02363	1878	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723766	LINC02362	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3660	IRF2	2286	52	93	0	6	432	0	82	1	0	0	20	1	0	2	19	263	0	117	1	38	90	0	88	36	176	1	98	0	92	0	136	93	0	0	196	83	1	6	119	97
105377586	LINC02365	1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
836	CASP3	2673	87	201	88	335	30	2	303	0	3	1	52	150	6	157	266	0	0	475	5	22	147	0	245	42	118	160	130	0	159	0	289	345	0	0	349	140	0	280	12	92
79682	CENPU	2550	0	0	0	0	0	0	0	0	1	0	5	0	0	0	7	0	45	345	83	42	302	0	63	129	30	171	0	0	377	86	0	299	0	0	35	20	1	206	248	219
2180	ACSL1	4743	114	2	19	0	1	68	196	0	25	135	21	7	2	87	0	0	167	32	1	244	0	42	287	97	53	0	2	0	120	0	36	0	0	229	181	8	2	6	124	13
643036	SLED1	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731424	MIR3945HG	3679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100500818	MIR3945	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506229	LINC01093	1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616111	MIR4455	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57587	CFAP97	6310	271	152	157	142	48	77	111	27	0	40	34	168	189	7	53	0	273	679	6	138	176	1	276	101	110	26	314	0	130	205	140	176	0	55	501	156	285	171	362	201
55805	LRP2BP	5158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	106	28	0	0
55325	UFSP2	2482	276	105	3	140	250	95	362	0	1	55	50	252	0	51	145	0	88	0	3	65	558	0	229	107	133	638	195	0	107	10	219	236	0	0	544	321	93	144	309	244
256309	CCDC110	2896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	56	0	0	12	0	0	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	0
27295	PDLIM3	3040	203	74	420	101	125	12	105	77	0	258	2	126	0	31	55	0	309	0	0	0	0	0	0	66	0	0	92	0	0	0	84	91	0	976	0	0	0	1	217	0
8470	SORBS2	8979	0	0	65	0	0	9	0	0	0	9	63	0	1	3	0	0	0	0	0	74	0	0	66	0	0	0	0	0	0	86	0	0	0	0	0	154	0	0	0	1
651430	FLJ38576	2459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285441	F11-AS1	2882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4543	MTNR1A	1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2195	FAT1	14764	221	15	512	158	53	93	8	0	10	72	22	71	0	0	49	1074	3	165	39	116	1	425	32	134	167	51	212	0	282	3	47	211	1	0	778	182	7	186	215	151
339975	LOC339975	2432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506272	LINC02492	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205860	TRIML2	1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448831	FRG2	4170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153478	PLEKHG4B	11515	0	0	0	187	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	175	276	0	0	0	52	0	4	0	0	35	0	0	25	0	0
389257	LRRC14B	1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6389	SDHA	2790	284	33	659	631	503	258	652	0	34	179	158	128	2	204	228	440	2125	1057	45	1522	1317	1274	583	704	997	409	403	0	654	0	629	708	1	1	1661	1118	99	670	747	848
10016	PDCD6	2064	328	230	895	653	837	274	614	3	154	210	179	636	55	165	547	173	353	1523	22	1286	1227	238	798	415	786	498	312	1	450	144	727	516	0	735	1074	1078	4	551	338	558
57491	AHRR	5660	97	84	37	97	47	12	0	7	6	4	54	4	0	50	27	0	684	207	119	200	84	0	163	78	128	158	204	0	34	1	84	72	0	1	272	650	479	49	146	0
11336	EXOC3	2762	146	77	456	464	0	102	133	1	2	0	119	1	30	0	63	0	405	13	0	241	103	132	221	135	230	261	3	0	17	0	50	130	0	133	1058	654	47	89	100	127
100288152	SLC9A3-AS1	1781	65	0	0	146	12	21	0	0	0	1	1	51	0	0	21	117	723	0	117	169	0	0	1	0	14	181	3	0	18	0	0	3	1	0	50	141	540	0	0	86
55722	CEP72	2414	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	313	0	20	0	0	128	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	14	0	0
9319	TRIP13	2861	42	0	19	0	41	0	2	419	2	1	22	29	2	2	2	1306	422	474	2	185	377	0	844	139	0	16	304	1	371	298	267	609	1	443	65	651	6	611	662	254
85409	NKD2	2070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340024	SLC6A19	5172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
348932	SLC6A18	2121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4726	NDUFS6	548	648	372	1209	1223	607	349	1373	35	45	73	68	180	2	199	183	0	735	508	43	647	419	1457	489	342	749	906	500	2	704	743	428	722	0	728	1265	1198	1137	537	469	1062
101929081	CTD-2194D22.4	1633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153571	C5orf38	1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374620	LOC105374620	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102467074	LINC01377	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79192	IRX1	1858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929153	LINC02114	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340094	LINC01020	1749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170690	ADAMTS16	4977	0	0	0	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	37	0	0	249	0	0	0	0	0	71	0	0
23379	ICE1	7948	89	0	260	45	58	138	193	0	1	187	55	50	20	25	119	0	0	73	40	48	64	0	4	244	0	89	42	0	16	0	42	6	1	0	24	0	99	60	136	0
134111	UBE2QL1	6129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255167	LINC01018	3366	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6715	SRD5A1	3021	1	6	2	132	0	30	0	0	0	1	13	1	2	0	0	0	0	107	0	1	0	123	1	0	0	0	68	0	82	0	36	57	0	0	526	0	494	120	58	0
11044	PAPD7	4087	60	25	601	155	0	3	326	1	0	0	3	0	0	48	55	1799	8	208	107	193	176	0	0	158	1	54	111	0	40	0	13	139	0	0	812	10	0	32	0	155
108	ADCY2	6553	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4552	MTRR	3298	25	0	107	39	39	1	0	0	2	0	29	103	20	0	81	489	0	226	3	375	268	0	3	21	54	0	1	0	121	0	151	12	0	0	215	275	0	77	1	0
100505738	MIR4458HG	3244	3	7	199	37	82	6	34	1	4	1	6	22	0	7	18	0	102	8	10	99	78	92	85	3	51	24	52	0	10	11	40	115	0	60	21	215	0	11	65	26
100616142	MIR4458	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929284	LINC02199	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929338	SEMA5A-AS1	1679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505806	SNHG18	1487	26	0	117	95	42	80	186	0	43	1	16	106	5	2	6	1	33	13	0	508	11	0	167	2	42	178	89	229	47	0	209	47	0	54	36	1026	241	100	82	245
100113384	SNORD123	88	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22948	CCT5	4032	177	529	470	657	1054	354	1665	1908	109	14	295	656	430	430	691	1408	3626	2946	16	1697	1856	2155	1762	1536	437	1399	1455	2	1696	432	1393	2470	2	821	3649	3217	803	2252	2027	1723
10299	MARCH6	9697	596	317	305	812	696	469	235	2	59	718	422	557	6	249	568	1031	1015	277	121	649	910	5	830	312	402	244	138	2	355	4	431	311	6	1	620	929	150	933	616	220
83853	ROPN1L	1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102465138	MIR6131	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
651746	ANKRD33B	9333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404663	LINC01194	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7204	TRIO	11100	325	594	171	40	20	99	270	0	11	331	24	92	48	147	33	1033	3	69	37	152	133	315	19	55	36	4	127	0	50	1	223	81	0	2	4	0	236	133	333	74
54491	OTULINL	7048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	1	0
90268	OTULIN	8042	37	2	0	52	105	0	0	0	2	0	0	84	0	0	5	0	0	53	3	0	200	0	34	0	2	4	124	0	4	0	14	14	0	0	0	1	0	14	19	0
100130744	LOC100130744	2599	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23194	FBXL7	4853	0	0	0	0	47	63	0	0	9	0	0	12	0	0	3	0	265	0	207	0	9	0	7	0	0	0	0	0	0	0	0	10	0	0	0	0	0	18	25	141
100126347	MIR887	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929524	LOC101929524	1674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10409	BASP1	1963	240	327	583	306	143	300	557	7	113	324	34	201	61	157	196	0	31	230	204	0	2	0	6	0	22	11	57	0	97	0	119	28	148	0	401	0	70	238	9	224
101929544	LINC02217	979	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723526	LINC02218	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646241	LINC02223	2531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728411	GUSBP1	6074	0	14	112	58	42	0	0	0	0	0	1	0	10	0	38	0	0	0	0	0	0	26	0	0	0	0	26	0	20	12	1	7	0	0	0	207	0	44	57	5
5369	PMCHL1	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56979	PRDM9	3697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439936	C5orf17	1986	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
105374693	LINC02211	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643401	PURPL	1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729862	LSP1P3	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929645	LOC101929645	4805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929660	LINC02109	2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374704	LOC105374704	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1004	CDH6	8571	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	144	0	76	44	1	39	32	105	499	0	650	3	118	481	75	18	2	291	703	446	0	0	99	283
55322	C5orf22	3612	0	4	2	1	0	1	120	0	14	16	21	0	0	34	77	668	0	47	0	0	244	0	180	118	147	0	0	0	135	0	26	89	0	0	120	85	104	108	110	221
23037	PDZD2	11705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
10923	SUB1	3507	838	897	1319	1123	541	341	1193	207	95	193	124	771	224	487	546	38	1393	1526	70	1006	1323	832	1106	625	716	903	1298	0	861	683	1023	1142	3	1773	1701	1953	356	845	958	1274
4883	NPR3	7597	64	0	4	0	530	47	405	0	0	0	0	0	4	5	85	0	362	87	66	742	134	235	456	43	531	3	159	0	124	6	126	286	1	0	836	1383	5	100	762	297
340113	LINC02120	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6897	TARS	3166	38	317	524	637	322	170	688	1	19	3	108	430	65	224	373	1264	1658	483	56	1069	648	130	438	281	145	218	837	0	842	70	819	673	86	0	1469	939	15	733	1113	369
51289	RXFP3	2533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26064	RAI14	5856	805	553	1753	444	1008	125	488	1802	320	368	270	309	278	478	492	4	295	114	10	546	280	571	500	211	313	310	557	1	606	6	727	525	192	181	246	351	20	226	647	493
153657	TTC23L	2429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	6	0
55299	BRIX1	1273	115	64	197	1	74	4	70	0	8	0	0	0	0	34	101	0	192	544	0	26	359	1	1	0	249	365	328	0	258	1	135	452	0	0	281	227	58	328	216	332
134218	DNAJC21	6208	0	140	117	134	216	47	29	14	12	20	45	0	0	2	26	0	93	6	3	17	246	0	96	24	134	260	47	0	60	1	2	197	0	0	366	321	0	136	571	84
79925	SPEF2	6985	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	94	31	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	23	0	0	21	0	0
3575	IL7R	4600	0	1	104	1	0	0	0	0	0	0	0	0	0	0	0	0	1	766	1	1	83	1	44	1	1	4	482	0	478	0	37	564	1	0	5	344	852	123	0	800
100506406	LOC100506406	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6502	SKP2	3504	49	16	7	0	0	4	0	0	23	0	0	36	0	9	8	0	76	169	4	0	10	0	1	0	63	1	12	0	108	0	42	348	1	215	187	258	0	95	107	135
6507	SLC1A3	4863	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25836	NIPBL	10389	148	49	99	325	185	46	161	0	1	36	61	271	1	101	145	0	763	85	33	21	244	2	121	96	270	3	88	0	214	0	289	140	2	0	442	202	20	235	17	327
105374727	LOC105374727	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0
55100	WDR70	2172	0	5	312	437	137	28	60	0	3	12	25	61	0	173	115	0	0	10	4	448	8	42	91	75	188	14	22	0	16	1	11	58	1	509	388	7	31	61	7	0
100861519	GDNF-AS1	4790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374729	LINC02110	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929745	LINC02119	2573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133584	EGFLAM	5457	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	286	51	192	0	0	63	98	27	0	0	0	39	0	0	35	1	63	482	106	0	434	192	197
100506495	LIFR-AS1	4644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9180	OSMR	6583	190	314	295	445	530	79	64	0	85	0	7	24	155	37	176	491	725	245	3	594	305	276	298	138	476	2	315	0	176	252	86	218	3	1	482	1207	1190	463	237	400
101926940	LINC02104	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0
102467077	LINC00603	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5734	PTGER4	3416	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	16	0	0	0	42	0	73	0	0	9	1	0	306	0	0	7	158	0
84674	CARD6	4097	0	197	28	59	282	113	0	0	73	17	24	0	51	95	0	0	0	0	0	0	1	0	0	0	85	328	0	0	46	0	36	1	0	0	132	0	0	89	42	0
